TahunBulan,Tahun,Bulan,NamaBulan,SKU,Produk,Kategori,Rasa,Ukuran,Packing,Lokasi,Demand,DemandValue,Capacity,Harga,Scenario,Growth,ScenarioDemand,ScenarioValue,Utilization,CapacityGap,RevenueImpact
2026-02-01,2026,2,February,SKU03,Product B,Food,Berry,Large,Box,Bandung,2531,37965000,6000,15000,-30%,-0.3,1771.6999999999998,26575499.999999996,0.2952833333333333,4228.3,-11389500.000000004
2026-02-01,2026,2,February,SKU03,Product B,Food,Berry,Large,Box,Bandung,2531,37965000,6000,15000,Base,0,2531,37965000,0.42183333333333334,3469,0
2026-02-01,2026,2,February,SKU04,Product B,Food,Berry,Medium,Box,Jakarta,1385,20775000,6000,15000,+10%,0.1,1523.5000000000002,22852500.000000004,0.2539166666666667,4476.5,2077500.0000000037
2026-02-01,2026,2,February,SKU04,Product B,Food,Berry,Medium,Box,Jakarta,1385,20775000,6000,15000,+20%,0.2,1662,24930000,0.277,4338,4155000
2026-02-01,2026,2,February,SKU04,Product B,Food,Berry,Medium,Box,Jakarta,1385,20775000,6000,15000,+30%,0.3,1800.5,27007500,0.3000833333333333,4199.5,6232500
2026-02-01,2026,2,February,SKU04,Product B,Food,Berry,Medium,Box,Jakarta,1385,20775000,6000,15000,-10%,-0.1,1246.5,18697500,0.20775,4753.5,-2077500
2026-02-01,2026,2,February,SKU04,Product B,Food,Berry,Medium,Box,Jakarta,1385,20775000,6000,15000,-20%,-0.2,1108,16620000,0.18466666666666667,4892,-4155000
2026-02-01,2026,2,February,SKU04,Product B,Food,Berry,Medium,Box,Jakarta,1385,20775000,6000,15000,-30%,-0.3,969.4999999999999,14542499.999999998,0.1615833333333333,5030.5,-6232500.000000002
2026-02-01,2026,2,February,SKU04,Product B,Food,Berry,Medium,Box,Jakarta,1385,20775000,6000,15000,Base,0,1385,20775000,0.23083333333333333,4615,0
2026-02-01,2026,2,February,SKU05,Product B,Food,Chocolate,Small,Box,Bandung,3527,26452500,4000,7500,+10%,0.1,3879.7000000000003,29097750.000000004,0.969925,120.29999999999973,2645250.0000000037
2026-02-01,2026,2,February,SKU05,Product B,Food,Chocolate,Small,Box,Bandung,3527,26452500,4000,7500,+20%,0.2,4232.4,31742999.999999996,1.0580999999999998,-232.39999999999964,5290499.999999996
2026-02-01,2026,2,February,SKU05,Product B,Food,Chocolate,Small,Box,Bandung,3527,26452500,4000,7500,+30%,0.3,4585.1,34388250,1.1462750000000002,-585.1000000000004,7935750
2026-02-01,2026,2,February,SKU05,Product B,Food,Chocolate,Small,Box,Bandung,3527,26452500,4000,7500,-10%,-0.1,3174.3,23807250,0.793575,825.6999999999998,-2645250
2026-02-01,2026,2,February,SKU05,Product B,Food,Chocolate,Small,Box,Bandung,3527,26452500,4000,7500,-20%,-0.2,2821.6000000000004,21162000.000000004,0.7054000000000001,1178.3999999999996,-5290499.999999996
2026-02-01,2026,2,February,SKU05,Product B,Food,Chocolate,Small,Box,Bandung,3527,26452500,4000,7500,-30%,-0.3,2468.8999999999996,18516749.999999996,0.6172249999999999,1531.1000000000004,-7935750.000000004
2026-02-01,2026,2,February,SKU05,Product B,Food,Chocolate,Small,Box,Bandung,3527,26452500,4000,7500,Base,0,3527,26452500,0.88175,473,0
2026-02-01,2026,2,February,SKU06,Product B,Food,Original,Medium,Box,Jakarta,3841,38410000,6000,10000,+10%,0.1,4225.1,42251000,0.7041833333333334,1774.8999999999996,3841000
2026-02-01,2026,2,February,SKU06,Product B,Food,Original,Medium,Box,Jakarta,3841,38410000,6000,10000,+20%,0.2,4609.2,46092000,0.7682,1390.8000000000002,7682000
2026-02-01,2026,2,February,SKU06,Product B,Food,Original,Medium,Box,Jakarta,3841,38410000,6000,10000,+30%,0.3,4993.3,49933000,0.8322166666666667,1006.6999999999998,11523000
2026-02-01,2026,2,February,SKU06,Product B,Food,Original,Medium,Box,Jakarta,3841,38410000,6000,10000,-10%,-0.1,3456.9,34569000,0.57615,2543.1,-3841000
2026-02-01,2026,2,February,SKU06,Product B,Food,Original,Medium,Box,Jakarta,3841,38410000,6000,10000,-20%,-0.2,3072.8,30728000,0.5121333333333333,2927.2,-7682000
2026-02-01,2026,2,February,SKU06,Product B,Food,Original,Medium,Box,Jakarta,3841,38410000,6000,10000,-30%,-0.3,2688.7,26887000,0.44811666666666666,3311.3,-11523000
2026-02-01,2026,2,February,SKU06,Product B,Food,Original,Medium,Box,Jakarta,3841,38410000,6000,10000,Base,0,3841,38410000,0.6401666666666667,2159,0
2026-02-01,2026,2,February,SKU07,Product B,Food,Berry,Medium,Box,Jakarta,2205,16537500,5000,7500,+10%,0.1,2425.5,18191250,0.4851,2574.5,1653750
2026-02-01,2026,2,February,SKU07,Product B,Food,Berry,Medium,Box,Jakarta,2205,16537500,5000,7500,+20%,0.2,2646,19845000,0.5292,2354,3307500
2026-02-01,2026,2,February,SKU07,Product B,Food,Berry,Medium,Box,Jakarta,2205,16537500,5000,7500,+30%,0.3,2866.5,21498750,0.5733,2133.5,4961250
2026-02-01,2026,2,February,SKU07,Product B,Food,Berry,Medium,Box,Jakarta,2205,16537500,5000,7500,-10%,-0.1,1984.5,14883750,0.3969,3015.5,-1653750
2026-02-01,2026,2,February,SKU07,Product B,Food,Berry,Medium,Box,Jakarta,2205,16537500,5000,7500,-20%,-0.2,1764,13230000,0.3528,3236,-3307500
2026-02-01,2026,2,February,SKU07,Product B,Food,Berry,Medium,Box,Jakarta,2205,16537500,5000,7500,-30%,-0.3,1543.5,11576250,0.3087,3456.5,-4961250
2026-02-01,2026,2,February,SKU07,Product B,Food,Berry,Medium,Box,Jakarta,2205,16537500,5000,7500,Base,0,2205,16537500,0.441,2795,0
2026-02-01,2026,2,February,SKU08,Product B,Food,Vanilla,Large,Bottle,Bandung,4955,74325000,6000,15000,+10%,0.1,5450.5,81757500,0.90841666666666665,549.5,7432500
2026-02-01,2026,2,February,SKU08,Product B,Food,Vanilla,Large,Bottle,Bandung,4955,74325000,6000,15000,+20%,0.2,5946,89190000,0.991,54,14865000
2026-02-01,2026,2,February,SKU08,Product B,Food,Vanilla,Large,Bottle,Bandung,4955,74325000,6000,15000,+30%,0.3,6441.5,96622500,1.0735833333333333,-441.5,22297500
2026-02-01,2026,2,February,SKU08,Product B,Food,Vanilla,Large,Bottle,Bandung,4955,74325000,6000,15000,-10%,-0.1,4459.5,66892500,0.74325,1540.5,-7432500
2026-02-01,2026,2,February,SKU08,Product B,Food,Vanilla,Large,Bottle,Bandung,4955,74325000,6000,15000,-20%,-0.2,3964,59460000,0.6606666666666666,2036,-14865000
2026-02-01,2026,2,February,SKU08,Product B,Food,Vanilla,Large,Bottle,Bandung,4955,74325000,6000,15000,-30%,-0.3,3468.5,52027500,0.5780833333333333,2531.5,-22297500
2026-02-01,2026,2,February,SKU08,Product B,Food,Vanilla,Large,Bottle,Bandung,4955,74325000,6000,15000,Base,0,4955,74325000,0.8258333333333333,1045,0
2026-02-01,2026,2,February,SKU09,Product B,Food,Chocolate,Small,Bottle,Jakarta,582,8730000,6000,15000,+10%,0.1,640.2,9603000,0.1067,5359.8,873000
2026-02-01,2026,2,February,SKU09,Product B,Food,Chocolate,Small,Bottle,Jakarta,582,8730000,6000,15000,+20%,0.2,698.4,10476000,0.11639999999999999,5301.6,1746000
2026-02-01,2026,2,February,SKU09,Product B,Food,Chocolate,Small,Bottle,Jakarta,582,8730000,6000,15000,+30%,0.3,756.6,11349000,0.12610000000000002,5243.4,2619000
2026-02-01,2026,2,February,SKU09,Product B,Food,Chocolate,Small,Bottle,Jakarta,582,8730000,6000,15000,-10%,-0.1,523.8000000000001,7857000.000000001,0.08730000000000002,5476.2,-872999.9999999991
2026-02-01,2026,2,February,SKU09,Product B,Food,Chocolate,Small,Bottle,Jakarta,582,8730000,6000,15000,-20%,-0.2,465.6,6984000,0.0776,5534.4,-1746000
2026-02-01,2026,2,February,SKU09,Product B,Food,Chocolate,Small,Bottle,Jakarta,582,8730000,6000,15000,-30%,-0.3,407.4,6111000,0.0679,5592.6,-2619000
2026-02-01,2026,2,February,SKU09,Product B,Food,Chocolate,Small,Bottle,Jakarta,582,8730000,6000,15000,Base,0,582,8730000,0.097,5418,0
2026-02-01,2026,2,February,SKU10,Product B,Food,Chocolate,Small,Box,Jakarta,4852,24260000,5000,5000,+10%,0.1,5337.200000000001,26686000.000000004,1.0674400000000002,-337.2000000000007,2426000.0000000037
2026-02-01,2026,2,February,SKU10,Product B,Food,Chocolate,Small,Box,Jakarta,4852,24260000,5000,5000,+20%,0.2,5822.4,29112000,1.16448,-822.3999999999996,4852000
2026-02-01,2026,2,February,SKU10,Product B,Food,Chocolate,Small,Box,Jakarta,4852,24260000,5000,5000,+30%,0.3,6307.6,31538000,1.26152,-1307.6000000000004,7278000
2026-02-01,2026,2,February,SKU10,Product B,Food,Chocolate,Small,Box,Jakarta,4852,24260000,5000,5000,-10%,-0.1,4366.8,21834000,0.87336,633.1999999999998,-2426000
2026-02-01,2026,2,February,SKU10,Product B,Food,Chocolate,Small,Box,Jakarta,4852,24260000,5000,5000,-20%,-0.2,3881.6000000000004,19408000,0.7763200000000001,1118.3999999999996,-4852000
2026-02-01,2026,2,February,SKU10,Product B,Food,Chocolate,Small,Box,Jakarta,4852,24260000,5000,5000,-30%,-0.3,3396.3999999999996,16982000,0.6792799999999999,1603.6000000000004,-7278000
2026-02-01,2026,2,February,SKU10,Product B,Food,Chocolate,Small,Box,Jakarta,4852,24260000,5000,5000,Base,0,4852,24260000,0.9704,148,0
2026-02-01,2026,2,February,SKU11,Product B,Food,Original,Large,Box,Bandung,4817,48170000,4000,10000,+10%,0.1,5298.700000000001,52987000.00000001,1.3246750000000003,-1298.7000000000007,4817000.000000007
2026-02-01,2026,2,February,SKU11,Product B,Food,Original,Large,Box,Bandung,4817,48170000,4000,10000,+20%,0.2,5780.4,57804000,1.4450999999999998,-1780.3999999999996,9634000
2026-02-01,2026,2,February,SKU11,Product B,Food,Original,Large,Box,Bandung,4817,48170000,4000,10000,+30%,0.3,6262.1,62621000,1.565525,-2262.1000000000004,14451000
2026-02-01,2026,2,February,SKU11,Product B,Food,Original,Large,Box,Bandung,4817,48170000,4000,10000,-10%,-0.1,4335.3,43353000,1.083825,-335.3000000000002,-4817000
2026-02-01,2026,2,February,SKU11,Product B,Food,Original,Large,Box,Bandung,4817,48170000,4000,10000,-20%,-0.2,3853.6000000000004,38536000,0.9634000000000001,146.39999999999964,-9634000
2026-02-01,2026,2,February,SKU11,Product B,Food,Original,Large,Box,Bandung,4817,48170000,4000,10000,-30%,-0.3,3371.8999999999996,33719000,0.8429749999999999,628.1000000000004,-14451000
2026-02-01,2026,2,February,SKU11,Product B,Food,Original,Large,Box,Bandung,4817,48170000,4000,10000,Base,0,4817,48170000,1.20425,-817,0
2026-02-01,2026,2,February,SKU12,Product B,Food,Chocolate,Medium,Box,Bandung,522,3915000,6000,7500,+10%,0.1,574.2,4306500,0.09570000000000001,5425.8,391500
2026-02-01,2026,2,February,SKU12,Product B,Food,Chocolate,Medium,Box,Bandung,522,3915000,6000,7500,+20%,0.2,626.4,4698000,0.10439999999999999,5373.6,783000
2026-02-01,2026,2,February,SKU12,Product B,Food,Chocolate,Medium,Box,Bandung,522,3915000,6000,7500,+30%,0.3,678.6,5089500,0.1131,5321.4,1174500
2026-02-01,2026,2,February,SKU12,Product B,Food,Chocolate,Medium,Box,Bandung,522,3915000,6000,7500,-10%,-0.1,469.8,3523500,0.07830000000000001,5530.2,-391500
2026-02-01,2026,2,February,SKU12,Product B,Food,Chocolate,Medium,Box,Bandung,522,3915000,6000,7500,-20%,-0.2,417.6,3132000,0.06960000000000001,5582.4,-783000
2026-02-01,2026,2,February,SKU12,Product B,Food,Chocolate,Medium,Box,Bandung,522,3915000,6000,7500,-30%,-0.3,365.4,2740500,0.060899999999999996,5634.6,-1174500
2026-02-01,2026,2,February,SKU12,Product B,Food,Chocolate,Medium,Box,Bandung,522,3915000,6000,7500,Base,0,522,3915000,0.087,5478,0
2026-03-01,2026,3,March,SKU01,Product C,Drink,Original,Large,Bottle,Bandung,849,6367500,4000,7500,+10%,0.1,933.9000000000001,7004250.000000001,0.23347500000000002,3066.1,636750.0000000009
2026-03-01,2026,3,March,SKU01,Product C,Drink,Original,Large,Bottle,Bandung,849,6367500,4000,7500,+20%,0.2,1018.8,7641000,0.2547,2981.2,1273500
2026-03-01,2026,3,March,SKU01,Product C,Drink,Original,Large,Bottle,Bandung,849,6367500,4000,7500,+30%,0.3,1103.7,8277750,0.27592500000000003,2896.3,1910250
2026-03-01,2026,3,March,SKU01,Product C,Drink,Original,Large,Bottle,Bandung,849,6367500,4000,7500,-10%,-0.1,764.1,5730750,0.191025,3235.9,-636750
2026-03-01,2026,3,March,SKU01,Product C,Drink,Original,Large,Bottle,Bandung,849,6367500,4000,7500,-20%,-0.2,679.2,5094000,0.1698,3320.8,-1273500
2026-03-01,2026,3,March,SKU01,Product C,Drink,Original,Large,Bottle,Bandung,849,6367500,4000,7500,-30%,-0.3,594.3,4457250,0.14857499999999998,3405.7,-1910250
2026-03-01,2026,3,March,SKU01,Product C,Drink,Original,Large,Bottle,Bandung,849,6367500,4000,7500,Base,0,849,6367500,0.21225,3151,0
2026-03-01,2026,3,March,SKU02,Product C,Drink,Original,Medium,Box,Jakarta,1454,10905000,6000,7500,+10%,0.1,1599.4,11995500,0.2665666666666667,4400.6,1090500
2026-03-01,2026,3,March,SKU02,Product C,Drink,Original,Medium,Box,Jakarta,1454,10905000,6000,7500,+20%,0.2,1744.8,13086000,0.2908,4255.2,2181000
2026-03-01,2026,3,March,SKU02,Product C,Drink,Original,Medium,Box,Jakarta,1454,10905000,6000,7500,+30%,0.3,1890.2,14176500,0.31503333333333333,4109.8,3271500
2026-03-01,2026,3,March,SKU02,Product C,Drink,Original,Medium,Box,Jakarta,1454,10905000,6000,7500,-10%,-0.1,1308.6000000000001,9814500.000000002,0.21810000000000002,4691.4,-1090499.9999999981
2026-03-01,2026,3,March,SKU02,Product C,Drink,Original,Medium,Box,Jakarta,1454,10905000,6000,7500,-20%,-0.2,1163.2,8724000,0.1938666666666667,4836.8,-2181000
2026-03-01,2026,3,March,SKU02,Product C,Drink,Original,Medium,Box,Jakarta,1454,10905000,6000,7500,-30%,-0.3,1017.8,7633500,0.16963333333333333,4982.2,-3271500
2026-03-01,2026,3,March,SKU02,Product C,Drink,Original,Medium,Box,Jakarta,1454,10905000,6000,7500,Base,0,1454,10905000,0.24233333333333335,4546,0
2026-03-01,2026,3,March,SKU03,Product C,Drink,Vanilla,Small,Bottle,Bandung,3303,24772500,6000,7500,+10%,0.1,3633.3,27249750,0.60555,2366.7,2477250
2026-03-01,2026,3,March,SKU03,Product C,Drink,Vanilla,Small,Bottle,Bandung,3303,24772500,6000,7500,+20%,0.2,3963.6,29727000,0.6606,2036.4,4954500
2026-03-01,2026,3,March,SKU03,Product C,Drink,Vanilla,Small,Bottle,Bandung,3303,24772500,6000,7500,+30%,0.3,4293.9000000000005,32204250.000000004,0.7156500000000001,1706.0999999999995,7431750.000000004
2026-03-01,2026,3,March,SKU03,Product C,Drink,Vanilla,Small,Bottle,Bandung,3303,24772500,6000,7500,-10%,-0.1,2972.7000000000003,22295250.000000004,0.49545000000000006,3027.2999999999997,-2477249.9999999963
2026-03-01,2026,3,March,SKU03,Product C,Drink,Vanilla,Small,Bottle,Bandung,3303,24772500,6000,7500,-20%,-0.2,2642.4,19818000,0.4404,3357.6,-4954500
2026-03-01,2026,3,March,SKU03,Product C,Drink,Vanilla,Small,Bottle,Bandung,3303,24772500,6000,7500,-30%,-0.3,2312.1,17340750,0.38534999999999997,3687.9,-7431750
2026-03-01,2026,3,March,SKU03,Product C,Drink,Vanilla,Small,Bottle,Bandung,3303,24772500,6000,7500,Base,0,3303,24772500,0.5505,2697,0
2026-03-01,2026,3,March,SKU04,Product C,Drink,Berry,Medium,Bottle,Jakarta,1002,10020000,5000,10000,+10%,0.1,1102.2,11022000,0.22044,3897.8,1002000
2026-03-01,2026,3,March,SKU04,Product C,Drink,Berry,Medium,Bottle,Jakarta,1002,10020000,5000,10000,+20%,0.2,1202.3999999999999,12023999.999999998,0.24047999999999997,3797.6000000000004,2003999.9999999981
2026-03-01,2026,3,March,SKU04,Product C,Drink,Berry,Medium,Bottle,Jakarta,1002,10020000,5000,10000,+30%,0.3,1302.6000000000001,13026000.000000002,0.26052000000000003,3697.3999999999996,3006000.000000002
2026-03-01,2026,3,March,SKU04,Product C,Drink,Berry,Medium,Bottle,Jakarta,1002,10020000,5000,10000,-10%,-0.1,901.8000000000001,9018000,0.18036000000000002,4098.2,-1002000
2026-03-01,2026,3,March,SKU04,Product C,Drink,Berry,Medium,Bottle,Jakarta,1002,10020000,5000,10000,-20%,-0.2,801.6,8016000,0.16032000000000002,4198.4,-2004000
2026-03-01,2026,3,March,SKU04,Product C,Drink,Berry,Medium,Bottle,Jakarta,1002,10020000,5000,10000,-30%,-0.3,701.4,7014000,0.14028,4298.6,-3006000
2026-03-01,2026,3,March,SKU04,Product C,Drink,Berry,Medium,Bottle,Jakarta,1002,10020000,5000,10000,Base,0,1002,10020000,0.2004,3998,0
2026-03-01,2026,3,March,SKU05,Product C,Drink,Berry,Medium,Box,Bandung,1020,15300000,6000,15000,+10%,0.1,1122,16830000,0.187,4878,1530000
2026-03-01,2026,3,March,SKU05,Product C,Drink,Berry,Medium,Box,Bandung,1020,15300000,6000,15000,+20%,0.2,1224,18360000,0.204,4776,3060000
2026-03-01,2026,3,March,SKU05,Product C,Drink,Berry,Medium,Box,Bandung,1020,15300000,6000,15000,+30%,0.3,1326,19890000,0.221,4674,4590000
2026-03-01,2026,3,March,SKU05,Product C,Drink,Berry,Medium,Box,Bandung,1020,15300000,6000,15000,-10%,-0.1,918,13770000,0.153,5082,-1530000
2026-03-01,2026,3,March,SKU05,Product C,Drink,Berry,Medium,Box,Bandung,1020,15300000,6000,15000,-20%,-0.2,816,12240000,0.136,5184,-3060000
2026-03-01,2026,3,March,SKU05,Product C,Drink,Berry,Medium,Box,Bandung,1020,15300000,6000,15000,-30%,-0.3,714,10710000,0.119,5286,-4590000
2026-03-01,2026,3,March,SKU05,Product C,Drink,Berry,Medium,Box,Bandung,1020,15300000,6000,15000,Base,0,1020,15300000,0.17,4980,0
2026-03-01,2026,3,March,SKU06,Product C,Drink,Berry,Small,Box,Jakarta,4820,48200000,6000,10000,+10%,0.1,5302,53020000,0.8836666666666667,698,4820000
2026-03-01,2026,3,March,SKU06,Product C,Drink,Berry,Small,Box,Jakarta,4820,48200000,6000,10000,+20%,0.2,5784,57840000,0.964,216,9640000
2026-03-01,2026,3,March,SKU06,Product C,Drink,Berry,Small,Box,Jakarta,4820,48200000,6000,10000,+30%,0.3,6266,62660000,1.0443333333333333,-266,14460000
2026-03-01,2026,3,March,SKU06,Product C,Drink,Berry,Small,Box,Jakarta,4820,48200000,6000,10000,-10%,-0.1,4338,43380000,0.723,1662,-4820000
2026-03-01,2026,3,March,SKU06,Product C,Drink,Berry,Small,Box,Jakarta,4820,48200000,6000,10000,-20%,-0.2,3856,38560000,0.6426666666666667,2144,-9640000
2026-03-01,2026,3,March,SKU06,Product C,Drink,Berry,Small,Box,Jakarta,4820,48200000,6000,10000,-30%,-0.3,3374,33740000,0.5623333333333334,2626,-14460000
2026-03-01,2026,3,March,SKU06,Product C,Drink,Berry,Small,Box,Jakarta,4820,48200000,6000,10000,Base,0,4820,48200000,0.8033333333333333,1180,0
2026-03-01,2026,3,March,SKU07,Product C,Drink,Chocolate,Medium,Box,Bandung,1121,16815000,6000,15000,+10%,0.1,1233.1000000000001,18496500.000000004,0.20551666666666668,4766.9,1681500.0000000037
2026-03-01,2026,3,March,SKU07,Product C,Drink,Chocolate,Medium,Box,Bandung,1121,16815000,6000,15000,+20%,0.2,1345.2,20178000,0.2242,4654.8,3363000
2026-03-01,2026,3,March,SKU07,Product C,Drink,Chocolate,Medium,Box,Bandung,1121,16815000,6000,15000,+30%,0.3,1457.3,21859500,0.2428833333333333,4542.7,5044500
2026-03-01,2026,3,March,SKU07,Product C,Drink,Chocolate,Medium,Box,Bandung,1121,16815000,6000,15000,-10%,-0.1,1008.9,15133500,0.16815,4991.1,-1681500
2026-03-01,2026,3,March,SKU07,Product C,Drink,Chocolate,Medium,Box,Bandung,1121,16815000,6000,15000,-20%,-0.2,896.8000000000001,13452000.000000002,0.14946666666666666,5103.2,-3362999.999999998
2026-03-01,2026,3,March,SKU07,Product C,Drink,Chocolate,Medium,Box,Bandung,1121,16815000,6000,15000,-30%,-0.3,784.6999999999999,11770499.999999998,0.13078333333333333,5215.3,-5044500.000000002
2026-03-01,2026,3,March,SKU07,Product C,Drink,Chocolate,Medium,Box,Bandung,1121,16815000,6000,15000,Base,0,1121,16815000,0.18683333333333332,4879,0
2026-03-01,2026,3,March,SKU08,Product C,Drink,Vanilla,Medium,Bottle,Jakarta,3854,28905000,4000,7500,+10%,0.1,4239.4000000000005,31795500.000000004,1.0598500000000002,-239.40000000000055,2890500.0000000037
2026-03-01,2026,3,March,SKU08,Product C,Drink,Vanilla,Medium,Bottle,Jakarta,3854,28905000,4000,7500,+20%,0.2,4624.8,34686000,1.1562000000000001,-624.8000000000002,5781000
2026-03-01,2026,3,March,SKU08,Product C,Drink,Vanilla,Medium,Bottle,Jakarta,3854,28905000,4000,7500,+30%,0.3,5010.2,37576500,1.25255,-1010.1999999999998,8671500
2026-03-01,2026,3,March,SKU08,Product C,Drink,Vanilla,Medium,Bottle,Jakarta,3854,28905000,4000,7500,-10%,-0.1,3468.6,26014500,0.86715,531.4000000000001,-2890500
2026-03-01,2026,3,March,SKU08,Product C,Drink,Vanilla,Medium,Bottle,Jakarta,3854,28905000,4000,7500,-20%,-0.2,3083.2000000000003,23124000.000000004,0.7708,916.7999999999997,-5780999.999999996
2026-03-01,2026,3,March,SKU08,Product C,Drink,Vanilla,Medium,Bottle,Jakarta,3854,28905000,4000,7500,-30%,-0.3,2697.7999999999997,20233499.999999996,0.6744499999999999,1302.2000000000003,-8671500.000000004
2026-03-01,2026,3,March,SKU08,Product C,Drink,Vanilla,Medium,Bottle,Jakarta,3854,28905000,4000,7500,Base,0,3854,28905000,0.9635,146,0
2026-03-01,2026,3,March,SKU09,Product C,Drink,Original,Large,Bottle,Jakarta,1285,19275000,4000,15000,+10%,0.1,1413.5000000000002,21202500.000000004,0.35337500000000005,2586.5,1927500.0000000037
2026-03-01,2026,3,March,SKU09,Product C,Drink,Original,Large,Bottle,Jakarta,1285,19275000,4000,15000,+20%,0.2,1542,23130000,0.3855,2458,3855000
2026-03-01,2026,3,March,SKU09,Product C,Drink,Original,Large,Bottle,Jakarta,1285,19275000,4000,15000,+30%,0.3,1670.5,25057500,0.417625,2329.5,5782500
2026-03-01,2026,3,March,SKU09,Product C,Drink,Original,Large,Bottle,Jakarta,1285,19275000,4000,15000,-10%,-0.1,1156.5,17347500,0.289125,2843.5,-1927500
2026-03-01,2026,3,March,SKU09,Product C,Drink,Original,Large,Bottle,Jakarta,1285,19275000,4000,15000,-20%,-0.2,1028,15420000,0.257,2972,-3855000
2026-03-01,2026,3,March,SKU09,Product C,Drink,Original,Large,Bottle,Jakarta,1285,19275000,4000,15000,-30%,-0.3,899.4999999999999,13492499.999999998,0.22487499999999996,3100.5,-5782500.000000002
2026-03-01,2026,3,March,SKU09,Product C,Drink,Original,Large,Bottle,Jakarta,1285,19275000,4000,15000,Base,0,1285,19275000,0.32125,2715,0
2026-03-01,2026,3,March,SKU10,Product C,Drink,Chocolate,Large,Bottle,Bandung,1670,25050000,5000,15000,+10%,0.1,1837.0000000000002,27555000.000000004,0.36740000000000006,3163,2505000.0000000037
2026-03-01,2026,3,March,SKU10,Product C,Drink,Chocolate,Large,Bottle,Bandung,1670,25050000,5000,15000,+20%,0.2,2004,30060000,0.4008,2996,5010000
2026-03-01,2026,3,March,SKU10,Product C,Drink,Chocolate,Large,Bottle,Bandung,1670,25050000,5000,15000,+30%,0.3,2171,32565000,0.4342,2829,7515000
2026-03-01,2026,3,March,SKU10,Product C,Drink,Chocolate,Large,Bottle,Bandung,1670,25050000,5000,15000,-10%,-0.1,1503,22545000,0.3006,3497,-2505000
2026-03-01,2026,3,March,SKU10,Product C,Drink,Chocolate,Large,Bottle,Bandung,1670,25050000,5000,15000,-20%,-0.2,1336,20040000,0.2672,3664,-5010000
2026-03-01,2026,3,March,SKU10,Product C,Drink,Chocolate,Large,Bottle,Bandung,1670,25050000,5000,15000,-30%,-0.3,1169,17535000,0.2338,3831,-7515000
2026-03-01,2026,3,March,SKU10,Product C,Drink,Chocolate,Large,Bottle,Bandung,1670,25050000,5000,15000,Base,0,1670,25050000,0.334,3330,0
2026-03-01,2026,3,March,SKU11,Product C,Drink,Original,Medium,Box,Jakarta,4743,71145000,6000,15000,+10%,0.1,5217.3,78259500,0.86955,782.6999999999998,7114500
2026-03-01,2026,3,March,SKU11,Product C,Drink,Original,Medium,Box,Jakarta,4743,71145000,6000,15000,+20%,0.2,5691.5999999999995,85373999.99999999,0.9485999999999999,308.40000000000055,14228999.999999985
2026-03-01,2026,3,March,SKU11,Product C,Drink,Original,Medium,Box,Jakarta,4743,71145000,6000,15000,+30%,0.3,6165.9000000000005,92488500.00000001,1.0276500000000002,-165.90000000000055,21343500.000000015
2026-03-01,2026,3,March,SKU11,Product C,Drink,Original,Medium,Box,Jakarta,4743,71145000,6000,15000,-10%,-0.1,4268.7,64030500,0.7114499999999999,1731.3000000000002,-7114500
2026-03-01,2026,3,March,SKU11,Product C,Drink,Original,Medium,Box,Jakarta,4743,71145000,6000,15000,-20%,-0.2,3794.4,56916000,0.6324,2205.6,-14229000
2026-03-01,2026,3,March,SKU11,Product C,Drink,Original,Medium,Box,Jakarta,4743,71145000,6000,15000,-30%,-0.3,3320.1,49801500,0.55335,2679.9,-21343500
2026-03-01,2026,3,March,SKU11,Product C,Drink,Original,Medium,Box,Jakarta,4743,71145000,6000,15000,Base,0,4743,71145000,0.7905,1257,0
2026-03-01,2026,3,March,SKU12,Product C,Drink,Chocolate,Large,Box,Bandung,2166,10830000,4000,5000,+10%,0.1,2382.6000000000004,11913000.000000002,0.5956500000000001,1617.3999999999996,1083000.0000000019
2026-03-01,2026,3,March,SKU12,Product C,Drink,Chocolate,Large,Box,Bandung,2166,10830000,4000,5000,+20%,0.2,2599.2,12996000,0.6497999999999999,1400.8000000000002,2166000
2026-03-01,2026,3,March,SKU12,Product C,Drink,Chocolate,Large,Box,Bandung,2166,10830000,4000,5000,+30%,0.3,2815.8,14079000,0.7039500000000001,1184.1999999999998,3249000
2026-03-01,2026,3,March,SKU12,Product C,Drink,Chocolate,Large,Box,Bandung,2166,10830000,4000,5000,-10%,-0.1,1949.4,9747000,0.48735,2050.6,-1083000
2026-03-01,2026,3,March,SKU12,Product C,Drink,Chocolate,Large,Box,Bandung,2166,10830000,4000,5000,-20%,-0.2,1732.8000000000002,8664000,0.43320000000000003,2267.2,-2166000
2026-03-01,2026,3,March,SKU12,Product C,Drink,Chocolate,Large,Box,Bandung,2166,10830000,4000,5000,-30%,-0.3,1516.1999999999998,7580999.999999999,0.37904999999999994,2483.8,-3249000.000000001
2026-03-01,2026,3,March,SKU12,Product C,Drink,Chocolate,Large,Box,Bandung,2166,10830000,4000,5000,Base,0,2166,10830000,0.5415,1834,0
2026-04-01,2026,4,April,SKU01,Product D,Drink,Berry,Medium,Box,Jakarta,3592,17960000,4000,5000,+10%,0.1,3951.2000000000003,19756000,0.9878000000000001,48.79999999999973,1796000
2026-04-01,2026,4,April,SKU01,Product D,Drink,Berry,Medium,Box,Jakarta,3592,17960000,4000,5000,+20%,0.2,4310.4,21552000,1.0776,-310.39999999999964,3592000
